ENSP00000382779	40
ENSP00000263694	69
ENSP00000357204	46
ENSP00000258123	155
ENSP00000282869	108
ENSP00000345575	161
ENSP00000295065	115
ENSP00000310071	8
ENSP00000358081	50
ENSP00000365837	109
ENSP00000358089	106
ENSP00000377778	58
ENSP00000369218	73
ENSP00000353652	108
ENSP00000279146	9
ENSP00000418112	124
ENSP00000329102	80
ENSP00000448182	90
ENSP00000413625	141
ENSP00000365807	83
ENSP00000263033	12
ENSP00000362058	11
ENSP00000335106	13
ENSP00000321195	131
ENSP00000398350	70
ENSP00000433773	108
ENSP00000382133	78
ENSP00000265689	81
ENSP00000313603	94
ENSP00000378349	120
ENSP00000228318	30
ENSP00000275428	35
ENSP00000325448	54
ENSP00000342032	82
ENSP00000417257	122
ENSP00000265563	125
ENSP00000083182	128
ENSP00000387654	117
ENSP00000339613	86
ENSP00000332433	158
ENSP00000348762	70
ENSP00000307491	144
ENSP00000315182	67
ENSP00000380702	112
ENSP00000388311	77
ENSP00000235329	161
ENSP00000272065	80
ENSP00000357804	100
ENSP00000341743	9
ENSP00000374219	7
ENSP00000348128	15
ENSP00000374529	109
ENSP00000222644	124
ENSP00000297564	8
ENSP00000361162	18
ENSP00000261609	52
ENSP00000419494	122
ENSP00000362308	77
ENSP00000380351	61
ENSP00000321584	4
ENSP00000298492	98
ENSP00000349748	94
ENSP00000251453	9
ENSP00000457299	54
ENSP00000367440	66
ENSP00000302647	97
ENSP00000255746	5
ENSP00000235090	110
ENSP00000264167	81
ENSP00000234677	33
ENSP00000343966	34
ENSP00000340796	61
ENSP00000218089	70
ENSP00000346340	108
ENSP00000345702	132
ENSP00000264220	96
ENSP00000322020	107
ENSP00000019317	83
ENSP00000355645	30
ENSP00000281828	87
ENSP00000338742	10
ENSP00000264649	128
ENSP00000244751	111
ENSP00000281172	86
ENSP00000231790	29
ENSP00000274031	99
ENSP00000324064	122
ENSP00000347626	115
ENSP00000296161	129
ENSP00000216442	50
ENSP00000320447	39
ENSP00000322229	138
ENSP00000358894	132
ENSP00000262493	97
ENSP00000243045	136
ENSP00000403536	40
ENSP00000243643	47
ENSP00000333896	69
ENSP00000380453	138
ENSP00000249299	50
ENSP00000329452	99
ENSP00000348394	171
ENSP00000265316	14
ENSP00000338770	84
ENSP00000401878	116
ENSP00000280987	102
ENSP00000340596	127
ENSP00000314036	124
ENSP00000382177	124
ENSP00000369131	118
ENSP00000415151	109
ENSP00000320917	100
ENSP00000358851	73
ENSP00000330054	33
ENSP00000363313	90
ENSP00000348984	84
ENSP00000262320	57
ENSP00000456010	98
ENSP00000441410	104
ENSP00000379168	51
ENSP00000321810	61
ENSP00000377390	99
ENSP00000349401	115
ENSP00000000233	41
ENSP00000345774	126
ENSP00000435412	8
ENSP00000340409	57
ENSP00000381282	87
ENSP00000235835	38
ENSP00000343040	75
ENSP00000423014	50
ENSP00000307288	22
ENSP00000255608	90
ENSP00000348578	83
ENSP00000269601	114
ENSP00000390500	86
ENSP00000310551	148
ENSP00000262056	119
ENSP00000260605	38
ENSP00000351250	128
ENSP00000358857	28
ENSP00000358727	3
ENSP00000319664	82
ENSP00000387911	59
ENSP00000253024	16
ENSP00000355924	31
ENSP00000356515	103
ENSP00000206020	36
ENSP00000334675	33
ENSP00000262640	74
ENSP00000300403	72
ENSP00000356218	50
ENSP00000297990	125
ENSP00000356480	108
ENSP00000428756	66
ENSP00000327314	34
ENSP00000323670	150
ENSP00000356056	42
ENSP00000219252	97
ENSP00000351684	106
ENSP00000283109	92
ENSP00000358106	37
ENSP00000233055	130
ENSP00000364649	11
ENSP00000346635	120
ENSP00000296755	141
ENSP00000217515	109
ENSP00000417509	95
ENSP00000321449	119
ENSP00000261590	98
ENSP00000246548	100
ENSP00000361927	42
ENSP00000353622	91
ENSP00000367406	75
ENSP00000345230	40
ENSP00000417677	99
ENSP00000351132	83
ENSP00000348657	37
ENSP00000280362	24
ENSP00000262551	88
ENSP00000303057	61
ENSP00000360329	70
ENSP00000348924	47
ENSP00000253144	110
ENSP00000391944	5
ENSP00000382004	118
ENSP00000246868	50
ENSP00000362352	75
ENSP00000340684	136
ENSP00000311747	77
ENSP00000315664	65
ENSP00000341360	81
ENSP00000323720	134
ENSP00000360798	93
ENSP00000376472	104
ENSP00000425556	12
ENSP00000369176	52
ENSP00000342886	33
ENSP00000355968	132
ENSP00000427900	129
ENSP00000360412	84
ENSP00000216780	17
ENSP00000263681	109
ENSP00000325919	11
ENSP00000304697	9
ENSP00000349796	41
ENSP00000272227	69
ENSP00000369461	18
ENSP00000394071	125
ENSP00000352846	58
ENSP00000221418	34
ENSP00000173527	58
ENSP00000322887	43
ENSP00000265986	123
ENSP00000346032	40
ENSP00000348278	121
ENSP00000249822	118
ENSP00000366620	159
ENSP00000354947	126
ENSP00000351209	85
ENSP00000325018	107
ENSP00000029410	57
ENSP00000311245	10
ENSP00000391249	157
ENSP00000225298	19
ENSP00000384675	115
ENSP00000358307	113
ENSP00000357829	28
ENSP00000344818	16
ENSP00000307684	46
ENSP00000261669	103
ENSP00000360286	75
ENSP00000338020	39
ENSP00000375986	48
ENSP00000261755	19
ENSP00000288050	141
ENSP00000316809	126
ENSP00000362687	24
ENSP00000358719	99
ENSP00000344648	106
ENSP00000362718	56
ENSP00000350352	1
ENSP00000303575	28
ENSP00000358548	153
ENSP00000238875	103
ENSP00000255681	23
ENSP00000359364	75
ENSP00000295899	30
ENSP00000328251	108
ENSP00000369736	14
ENSP00000319501	118
ENSP00000268482	39
ENSP00000276079	113
ENSP00000343629	106
ENSP00000294435	19
ENSP00000219794	52
ENSP00000342858	91
ENSP00000432786	115
ENSP00000315397	18
ENSP00000311135	87
ENSP00000362948	96
ENSP00000298875	155
ENSP00000263331	40
ENSP00000263246	88
ENSP00000360163	57
ENSP00000347733	72
ENSP00000358765	103
ENSP00000286621	2
ENSP00000446880	148
ENSP00000270538	46
ENSP00000326604	99
ENSP00000401399	134
ENSP00000315410	147
ENSP00000366672	43
ENSP00000244513	117
ENSP00000373274	40
ENSP00000264951	115
ENSP00000290158	133
ENSP00000264202	76
ENSP00000359233	104
ENSP00000349168	41
ENSP00000332887	77
ENSP00000360688	71
ENSP00000229195	92
ENSP00000379475	25
ENSP00000368959	119
ENSP00000390179	82
ENSP00000368767	112
ENSP00000365735	36
ENSP00000353741	118
ENSP00000338345	114
ENSP00000267884	54
ENSP00000351052	41
ENSP00000452454	81
ENSP00000339030	110
ENSP00000355541	124
ENSP00000324897	89
ENSP00000238721	17
ENSP00000444856	97
ENSP00000365147	138
ENSP00000296411	109
ENSP00000216392	10
ENSP00000054950	79
ENSP00000261647	91
ENSP00000231238	53
ENSP00000351480	122
ENSP00000378307	17
ENSP00000359356	125
ENSP00000354468	160
ENSP00000448035	4
ENSP00000358867	139
ENSP00000299198	18
ENSP00000349929	65
ENSP00000265523	11
ENSP00000332706	165
ENSP00000366050	107
ENSP00000340211	60
ENSP00000276646	83
ENSP00000295685	51
ENSP00000369391	31
ENSP00000216962	104
ENSP00000263904	144
ENSP00000261205	138
ENSP00000424328	34
ENSP00000385347	111
ENSP00000359664	101
ENSP00000355467	67
ENSP00000342070	74
ENSP00000254108	116
ENSP00000365530	134
ENSP00000325240	131
ENSP00000344504	106
ENSP00000273550	39
ENSP00000339435	111
ENSP00000366934	108
ENSP00000304592	80
ENSP00000328083	144
ENSP00000349541	136
ENSP00000269973	57
ENSP00000377665	51
ENSP00000160827	4
ENSP00000403397	106
ENSP00000311430	118
ENSP00000348316	67
ENSP00000326381	58
ENSP00000451320	13
ENSP00000323076	36
ENSP00000261758	118
ENSP00000262188	19
ENSP00000419325	9
ENSP00000417970	124
ENSP00000339122	83
ENSP00000266987	42
ENSP00000262435	61
ENSP00000217958	57
ENSP00000304429	35
ENSP00000342374	4
ENSP00000216802	2
ENSP00000316598	26
ENSP00000336927	21
ENSP00000307666	42
ENSP00000332604	34
ENSP00000380184	120
ENSP00000450731	132
ENSP00000354826	76
ENSP00000281701	28
ENSP00000220166	105
ENSP00000300408	110
ENSP00000284551	93
ENSP00000281092	108
ENSP00000003302	117
ENSP00000374268	115
ENSP00000302728	23
ENSP00000373918	32
ENSP00000376889	9
ENSP00000355890	19
ENSP00000261401	109
ENSP00000356989	12
ENSP00000318868	79
ENSP00000450399	22
ENSP00000325136	60
ENSP00000289361	105
ENSP00000348108	42
ENSP00000306397	109
ENSP00000365233	10
ENSP00000263774	7
ENSP00000369411	81
ENSP00000286070	12
ENSP00000221566	101
ENSP00000263102	116
ENSP00000215909	10
ENSP00000263377	176
ENSP00000357292	150
ENSP00000365851	82
ENSP00000380129	83
ENSP00000359025	59
ENSP00000375809	122
ENSP00000254799	92
ENSP00000293406	134
ENSP00000339795	4
ENSP00000349147	142
ENSP00000362931	127
ENSP00000338766	14
ENSP00000347232	52
ENSP00000349205	37
ENSP00000258201	29
ENSP00000373657	134
ENSP00000235521	100
ENSP00000315775	54
ENSP00000362674	58
ENSP00000353375	111
ENSP00000418401	118
ENSP00000252699	136
ENSP00000380315	161
ENSP00000169551	101
ENSP00000261772	56
ENSP00000217182	37
ENSP00000311032	107
ENSP00000380460	103
ENSP00000284031	123
ENSP00000359119	25
ENSP00000323439	88
ENSP00000351113	101
ENSP00000358283	119
ENSP00000361032	1
ENSP00000355961	90
ENSP00000462023	0
ENSP00000386810	3
ENSP00000272427	109
ENSP00000344106	123
ENSP00000357189	23
ENSP00000396704	24
ENSP00000278412	52
ENSP00000410833	58
ENSP00000333980	137
ENSP00000341247	57
ENSP00000413445	120
ENSP00000271636	120
ENSP00000378152	120
ENSP00000341267	51
ENSP00000261507	89
ENSP00000326804	34
ENSP00000279281	36
ENSP00000414887	112
ENSP00000296658	78
ENSP00000313490	136
ENSP00000326200	139
ENSP00000403946	100
ENSP00000313601	92
ENSP00000263991	100
ENSP00000225792	20
ENSP00000301939	7
ENSP00000335632	141
ENSP00000362329	18
ENSP00000307674	113
ENSP00000431202	90
ENSP00000364543	1
ENSP00000324422	83
ENSP00000304985	34
ENSP00000255120	69
ENSP00000303889	24
ENSP00000360141	33
ENSP00000408295	53
ENSP00000219700	60
ENSP00000359151	130
ENSP00000338348	126
ENSP00000329738	143
ENSP00000276893	93
ENSP00000323879	139
ENSP00000209875	128
ENSP00000336721	116
ENSP00000398880	150
ENSP00000325548	122
ENSP00000443246	52
ENSP00000156471	115
ENSP00000362727	120
ENSP00000321348	135
ENSP00000353094	73
ENSP00000290921	50
ENSP00000347408	129
ENSP00000354219	42
ENSP00000261353	102
ENSP00000216252	62
ENSP00000278422	63
ENSP00000339245	122
ENSP00000384408	91
ENSP00000308695	125
ENSP00000396918	99
ENSP00000321606	88
ENSP00000356263	75
ENSP00000339835	54
ENSP00000302441	101
ENSP00000337500	106
ENSP00000454699	81
ENSP00000461728	21
ENSP00000274496	104
ENSP00000344547	51
ENSP00000367220	91
ENSP00000351939	9
ENSP00000002125	51
ENSP00000364912	143
ENSP00000292782	114
ENSP00000421592	17
ENSP00000359484	99
ENSP00000368831	63
ENSP00000315644	36
ENSP00000345528	125
ENSP00000308179	127
ENSP00000467931	63
ENSP00000386458	113
ENSP00000366997	141
ENSP00000253329	65
ENSP00000373153	131
ENSP00000362728	138
ENSP00000322915	111
ENSP00000366829	23
ENSP00000341483	102
ENSP00000331602	42
ENSP00000356584	97
ENSP00000278840	141
ENSP00000339145	114
ENSP00000353472	39
ENSP00000357047	53
ENSP00000253003	17
ENSP00000406209	7
ENSP00000384442	0
ENSP00000354580	5
ENSP00000418082	112
ENSP00000367086	29
ENSP00000330361	108
ENSP00000233893	14
ENSP00000378332	62
ENSP00000347379	83
ENSP00000296328	137
ENSP00000362110	116
ENSP00000285735	76
ENSP00000301072	137
ENSP00000389103	61
ENSP00000246337	4
ENSP00000343745	99
ENSP00000302564	146
ENSP00000407509	50
ENSP00000335044	109
ENSP00000200135	41
ENSP00000302501	16
ENSP00000359552	81
ENSP00000322991	44
ENSP00000430432	130
ENSP00000354720	34
ENSP00000271234	97
ENSP00000354532	62
ENSP00000380982	14
ENSP00000334373	90
ENSP00000343515	31
ENSP00000377015	16
ENSP00000279387	36
ENSP00000308275	13
ENSP00000297338	87
ENSP00000270792	81
ENSP00000340823	89
ENSP00000397552	40
ENSP00000360541	42
ENSP00000292879	5
ENSP00000267996	61
ENSP00000365019	124
ENSP00000360120	126
ENSP00000300161	109
ENSP00000349467	105
ENSP00000210060	32
ENSP00000362550	114
ENSP00000369703	17
ENSP00000302961	94
ENSP00000223167	13
ENSP00000470059	71
ENSP00000398803	43
ENSP00000363205	104
ENSP00000398106	17
ENSP00000281821	119
ENSP00000364188	45
ENSP00000264156	96
ENSP00000366070	168
ENSP00000349358	107
ENSP00000359258	87
ENSP00000263934	105
ENSP00000383402	86
ENSP00000409612	4
ENSP00000265062	119
ENSP00000295119	50
ENSP00000423897	10
ENSP00000318687	95
ENSP00000260508	37
ENSP00000357051	111
ENSP00000365643	103
ENSP00000311766	39
ENSP00000269228	46
ENSP00000338034	123
ENSP00000461425	132
ENSP00000348722	92
ENSP00000376148	44
ENSP00000360034	109
ENSP00000353575	24
ENSP00000175506	14
ENSP00000268661	81
ENSP00000323288	55
ENSP00000362208	8
ENSP00000400471	56
ENSP00000323511	2
ENSP00000354305	128
ENSP00000379144	120
ENSP00000411904	100
ENSP00000360664	145
ENSP00000265395	59
ENSP00000351391	101
ENSP00000260197	102
ENSP00000318297	19
ENSP00000419851	119
ENSP00000265970	116
ENSP00000258416	18
ENSP00000282841	106
ENSP00000375956	83
ENSP00000016946	128
ENSP00000403925	142
ENSP00000370376	90
ENSP00000303992	118
ENSP00000206474	35
ENSP00000312435	114
ENSP00000337040	60
ENSP00000309330	96
ENSP00000368439	51
ENSP00000355011	38
ENSP00000370128	135
ENSP00000217195	64
ENSP00000417748	132
ENSP00000256637	92
ENSP00000339845	80
ENSP00000303554	121
ENSP00000305995	17
ENSP00000316032	141
ENSP00000375660	90
ENSP00000268220	56
ENSP00000361949	49
ENSP00000312122	43
ENSP00000326603	103
ENSP00000215565	10
ENSP00000363998	112
ENSP00000299601	0
ENSP00000313851	100
ENSP00000301011	71
ENSP00000380942	113
ENSP00000258886	122
ENSP00000222969	7
ENSP00000303423	50
ENSP00000265100	17
ENSP00000372955	91
ENSP00000371729	94
ENSP00000272139	32
ENSP00000215793	143
ENSP00000357048	84
ENSP00000216554	96
ENSP00000299300	10
ENSP00000365130	64
ENSP00000312618	48
ENSP00000233468	11
ENSP00000246535	7
ENSP00000455547	53
ENSP00000348673	79
ENSP00000349629	73
ENSP00000368856	117
ENSP00000362873	9
ENSP00000418719	17
ENSP00000381253	15
ENSP00000356047	132
ENSP00000361057	124
ENSP00000290573	116
ENSP00000353770	143
ENSP00000339109	105
ENSP00000329357	38
ENSP00000358695	117
ENSP00000324173	97
ENSP00000374409	60
ENSP00000264779	26
ENSP00000324740	114
ENSP00000354739	1
ENSP00000264674	97
ENSP00000366565	29
ENSP00000307272	105
ENSP00000412324	102
ENSP00000338814	32
ENSP00000380734	125
ENSP00000230340	32
ENSP00000309230	119
ENSP00000166345	89
ENSP00000358983	38
ENSP00000346335	114
ENSP00000248098	82
ENSP00000330737	6
ENSP00000365477	89
ENSP00000229270	61
ENSP00000306117	113
ENSP00000348708	102
ENSP00000320324	87
ENSP00000321744	24
ENSP00000339027	6
ENSP00000216410	104
ENSP00000272418	15
ENSP00000291577	71
ENSP00000318227	166
ENSP00000300087	158
ENSP00000310668	11
ENSP00000343021	0
ENSP00000311665	124
ENSP00000352400	103
ENSP00000297151	119
ENSP00000355228	63
ENSP00000355465	108
ENSP00000379282	30
ENSP00000011619	74
ENSP00000356319	82
ENSP00000307705	5
ENSP00000311469	54
ENSP00000429148	117
ENSP00000372326	72
ENSP00000323678	151
ENSP00000339299	74
ENSP00000278671	61
ENSP00000265734	133
ENSP00000230085	87
ENSP00000439856	88
ENSP00000240423	50
ENSP00000258821	143
ENSP00000246117	109
ENSP00000318977	137
ENSP00000391167	100
ENSP00000299157	113
ENSP00000273047	108
ENSP00000364550	74
ENSP00000261263	136
ENSP00000342576	33
ENSP00000264255	45
ENSP00000301093	96
ENSP00000287022	126
ENSP00000472465	15
ENSP00000262415	105
ENSP00000264389	31
ENSP00000281513	9
ENSP00000290597	51
ENSP00000265753	76
ENSP00000317636	72
ENSP00000293831	60
ENSP00000380840	115
ENSP00000383719	0
ENSP00000367991	110
ENSP00000467676	5
ENSP00000347924	29
ENSP00000324605	128
ENSP00000332790	27
ENSP00000365402	40
ENSP00000359531	15
ENSP00000353660	152
ENSP00000358327	105
ENSP00000219473	55
ENSP00000253115	134
ENSP00000265260	76
ENSP00000368017	94
ENSP00000319281	74
ENSP00000351416	125
ENSP00000367727	24
ENSP00000317334	56
ENSP00000355343	64
ENSP00000237264	117
ENSP00000234590	41
ENSP00000314030	127
ENSP00000408236	176
ENSP00000326579	109
ENSP00000291568	88
ENSP00000363745	45
ENSP00000357643	117
ENSP00000370119	27
ENSP00000259477	63
ENSP00000317891	63
ENSP00000263205	94
ENSP00000268717	28
ENSP00000363189	101
ENSP00000264350	16
ENSP00000336702	74
ENSP00000265343	115
ENSP00000354575	16
ENSP00000344822	14
ENSP00000310593	97
ENSP00000323967	146
ENSP00000266604	83
ENSP00000264279	19
ENSP00000332595	95
ENSP00000301096	68
ENSP00000332791	102
ENSP00000254719	107
ENSP00000420588	137
ENSP00000395772	26
ENSP00000312304	103
ENSP00000221283	7
ENSP00000307889	127
ENSP00000274054	16
ENSP00000458954	9
ENSP00000307208	79
ENSP00000463999	8
ENSP00000230640	61
ENSP00000330945	81
ENSP00000381097	105
ENSP00000249064	109
ENSP00000287598	29
ENSP00000369162	53
ENSP00000387286	97
ENSP00000269305	116
ENSP00000265773	81
ENSP00000321845	101
ENSP00000376309	67
ENSP00000261483	12
ENSP00000300107	102
ENSP00000342818	32
ENSP00000329748	88
ENSP00000266732	75
ENSP00000296674	126
ENSP00000353518	121
ENSP00000394734	12
ENSP00000406598	5
ENSP00000367408	31
ENSP00000262215	103
ENSP00000334808	33
ENSP00000348419	63
ENSP00000387365	75
ENSP00000373713	102
ENSP00000365844	102
ENSP00000351155	61
ENSP00000251412	26
ENSP00000315674	41
ENSP00000295266	16
ENSP00000220849	5
ENSP00000244711	48
ENSP00000320503	125
ENSP00000380514	92
ENSP00000340989	30
ENSP00000328879	21
ENSP00000264639	34
ENSP00000316109	129
ENSP00000253925	98
ENSP00000435210	131
ENSP00000273398	117
ENSP00000226578	23
ENSP00000377502	106
ENSP00000354730	75
ENSP00000216122	83
ENSP00000457522	115
ENSP00000356652	117
ENSP00000397773	104
ENSP00000449428	17
ENSP00000300093	32
ENSP00000263168	77
ENSP00000351885	117
ENSP00000315925	31
ENSP00000471593	132
ENSP00000362441	124
ENSP00000221130	84
ENSP00000322265	103
ENSP00000365906	108
ENSP00000372347	116
ENSP00000359688	27
ENSP00000365200	20
ENSP00000260130	65
ENSP00000342026	87
ENSP00000262633	27
ENSP00000376333	42
ENSP00000221265	18
ENSP00000355493	82
ENSP00000355777	122
ENSP00000324105	9
ENSP00000369915	82
ENSP00000227135	22
ENSP00000265175	69
ENSP00000298556	58
ENSP00000272298	57
ENSP00000319240	119
ENSP00000220592	144
ENSP00000368438	36
ENSP00000451235	13
ENSP00000262027	11
ENSP00000354251	60
ENSP00000334853	90
ENSP00000265462	21
ENSP00000292644	120
ENSP00000262302	58
ENSP00000302397	73
ENSP00000312789	51
ENSP00000371973	120
ENSP00000376899	118
ENSP00000368881	98
ENSP00000296509	85
ENSP00000248450	53
ENSP00000469468	112
ENSP00000365012	42
ENSP00000216267	64
ENSP00000387641	85
ENSP00000302037	84
ENSP00000464976	105
ENSP00000361092	113
ENSP00000343435	40
ENSP00000288828	128
ENSP00000365567	87
ENSP00000285873	82
ENSP00000372335	40
ENSP00000267163	116
ENSP00000199814	71
ENSP00000277865	101
ENSP00000217109	107
ENSP00000309430	83
ENSP00000349297	40
ENSP00000230895	130
ENSP00000404029	34
ENSP00000469958	117
ENSP00000365312	95
ENSP00000359225	52
ENSP00000295448	87
ENSP00000314615	94
ENSP00000300527	25
ENSP00000161863	74
ENSP00000305556	25
ENSP00000366225	97
ENSP00000303351	79
ENSP00000331901	7
ENSP00000362399	149
ENSP00000346015	149
ENSP00000264908	30
ENSP00000387006	24
ENSP00000466214	9
ENSP00000358309	120
ENSP00000263857	143
ENSP00000450560	66
ENSP00000302239	55
ENSP00000293970	90
ENSP00000364943	28
ENSP00000347792	130
ENSP00000269385	141
ENSP00000387262	31
ENSP00000347045	20
ENSP00000363921	96
ENSP00000296388	37
ENSP00000369871	86
ENSP00000265162	132
ENSP00000330918	129
ENSP00000418447	98
ENSP00000350018	56
ENSP00000259239	17
ENSP00000352834	131
ENSP00000359925	96
ENSP00000323696	120
ENSP00000216797	50
ENSP00000251636	27
ENSP00000347858	96
ENSP00000295006	61
ENSP00000351552	126
ENSP00000308405	21
ENSP00000378917	71
ENSP00000312402	123
ENSP00000202773	0
ENSP00000267814	113
ENSP00000269321	114
ENSP00000362456	31
ENSP00000365251	76
ENSP00000256644	30
ENSP00000389087	73
ENSP00000280557	125
ENSP00000330753	155
ENSP00000262375	103
ENSP00000362153	3
ENSP00000264992	8
ENSP00000252599	109
ENSP00000300747	118
ENSP00000364589	153
ENSP00000383986	89
ENSP00000337368	121
ENSP00000401371	90
ENSP00000429065	48
ENSP00000361180	64
ENSP00000326342	101
ENSP00000240304	31
ENSP00000332198	25
ENSP00000355560	16
ENSP00000351049	102
ENSP00000367265	90
ENSP00000345633	48
ENSP00000358400	87
ENSP00000347532	113
ENSP00000225655	40
ENSP00000356001	31
ENSP00000372290	58
ENSP00000263864	42
ENSP00000360183	113
ENSP00000320251	118
ENSP00000351536	130
ENSP00000338934	98
ENSP00000261416	6
ENSP00000348381	67
ENSP00000370258	34
ENSP00000261733	122
ENSP00000361993	79
ENSP00000427463	117
ENSP00000286835	32
ENSP00000378191	90
ENSP00000435777	1
ENSP00000410466	39
ENSP00000368341	132
ENSP00000344779	130
ENSP00000229416	100
ENSP00000263073	125
ENSP00000352928	123
ENSP00000315017	17
ENSP00000323687	112
ENSP00000267842	28
ENSP00000385746	42
ENSP00000391774	85
ENSP00000304903	137
ENSP00000260803	67
ENSP00000343645	19
ENSP00000363746	21
ENSP00000311028	3
ENSP00000361845	79
ENSP00000269848	44
ENSP00000343635	117
ENSP00000359935	78
ENSP00000267512	145
ENSP00000254654	5
ENSP00000246194	47
ENSP00000256383	136
ENSP00000346389	118
ENSP00000261745	93
ENSP00000280083	64
ENSP00000298428	47
ENSP00000302088	67
ENSP00000381167	90
ENSP00000363944	33
ENSP00000278193	96
ENSP00000440403	109
ENSP00000371101	44
ENSP00000370883	3
ENSP00000379931	106
ENSP00000354791	41
ENSP00000367309	64
ENSP00000359802	119
ENSP00000306920	48
ENSP00000331879	83
ENSP00000259335	93
ENSP00000413660	108
ENSP00000318804	98
ENSP00000386456	116
ENSP00000265881	28
ENSP00000258962	56
ENSP00000370109	87
ENSP00000352836	33
ENSP00000217130	42
ENSP00000360718	151
ENSP00000238823	94
ENSP00000240185	128
ENSP00000364802	26
ENSP00000262942	33
ENSP00000247461	125
ENSP00000358770	94
ENSP00000354923	101
ENSP00000394085	109
ENSP00000365991	57
ENSP00000350295	47
ENSP00000353072	25
ENSP00000311513	90
ENSP00000290378	139
ENSP00000450742	104
ENSP00000265069	100
ENSP00000354724	128
ENSP00000261866	21
ENSP00000341625	101
ENSP00000222256	72
ENSP00000361021	101
ENSP00000301480	2
ENSP00000358994	87
ENSP00000340466	102
ENSP00000312458	47
ENSP00000376615	144
ENSP00000370395	129
ENSP00000380413	44
ENSP00000374484	98
ENSP00000215115	4
ENSP00000355731	142
ENSP00000318641	125
ENSP00000251413	30
ENSP00000263556	88
ENSP00000304139	43
ENSP00000234420	93
ENSP00000233838	153
ENSP00000283195	94
ENSP00000369519	96
ENSP00000220966	118
ENSP00000291634	30
ENSP00000346027	0
ENSP00000418191	72
ENSP00000364805	43
ENSP00000225525	77
ENSP00000307046	124
ENSP00000283027	43
ENSP00000357838	35
ENSP00000338413	39
ENSP00000293760	107
ENSP00000321049	32
ENSP00000331577	134
ENSP00000296102	33
ENSP00000246914	39
ENSP00000261303	109
ENSP00000284811	18
ENSP00000330320	95
ENSP00000322775	59
ENSP00000296424	33
ENSP00000321184	5
ENSP00000358635	42
ENSP00000288532	56
ENSP00000254286	84
ENSP00000450909	0
ENSP00000358799	26
ENSP00000216373	108
ENSP00000312981	60
ENSP00000363135	134
ENSP00000366030	103
ENSP00000311572	14
ENSP00000351926	49
ENSP00000423820	64
ENSP00000279230	34
ENSP00000354039	86
ENSP00000220584	54
ENSP00000310520	124
ENSP00000380313	57
ENSP00000345195	96
ENSP00000254480	124
ENSP00000227520	90
ENSP00000264254	29
ENSP00000253457	72
ENSP00000350509	68
ENSP00000337632	27
ENSP00000468720	97
ENSP00000217429	45
ENSP00000340329	107
ENSP00000337222	108
ENSP00000284073	98
ENSP00000266079	9
ENSP00000262450	130
ENSP00000410769	22
ENSP00000210444	0
ENSP00000349508	43
ENSP00000324628	114
ENSP00000369757	62
ENSP00000299163	132
ENSP00000360268	79
ENSP00000360782	40
ENSP00000232564	113
ENSP00000391121	66
ENSP00000401197	19
ENSP00000316950	131
ENSP00000263063	114
ENSP00000345412	148
ENSP00000365131	6
ENSP00000330075	61
ENSP00000346148	0
ENSP00000327145	88
ENSP00000293350	62
ENSP00000262033	78
ENSP00000296543	119
ENSP00000290913	26
ENSP00000216479	27
ENSP00000348849	55
ENSP00000351811	26
ENSP00000403524	120
ENSP00000262432	61
ENSP00000306010	72
ENSP00000363021	48
ENSP00000345988	79
ENSP00000268802	54
ENSP00000358071	117
ENSP00000359505	89
ENSP00000336750	131
ENSP00000274137	48
ENSP00000446714	16
ENSP00000307197	94
ENSP00000463847	113
ENSP00000348828	100
ENSP00000252711	75
ENSP00000418379	49
ENSP00000381504	11
ENSP00000280346	132
ENSP00000386443	90
ENSP00000295640	60
ENSP00000343867	138
ENSP00000438465	112
ENSP00000313674	105
ENSP00000356918	112
ENSP00000364034	67
ENSP00000373772	101
ENSP00000035307	11
ENSP00000264065	133
ENSP00000419879	126
ENSP00000317985	93
ENSP00000265195	22
ENSP00000365946	45
ENSP00000320949	130
ENSP00000316176	153
ENSP00000265537	99
ENSP00000416892	82
ENSP00000373487	9
ENSP00000263826	141
ENSP00000379051	157
ENSP00000270202	72
ENSP00000233627	6
ENSP00000306869	34
ENSP00000388996	84
ENSP00000363621	51
ENSP00000252674	88
ENSP00000339399	55
ENSP00000205061	119
ENSP00000270066	127
ENSP00000392094	112
ENSP00000327538	130
ENSP00000225665	72
ENSP00000265164	46
ENSP00000370330	94
ENSP00000362014	74
ENSP00000428209	94
ENSP00000359297	60
ENSP00000263559	100
ENSP00000406201	87
ENSP00000346827	66
ENSP00000391669	27
ENSP00000442688	25
ENSP00000293872	13
ENSP00000309845	16
ENSP00000326249	37
ENSP00000265651	60
ENSP00000345096	83
ENSP00000246957	11
ENSP00000467024	72
ENSP00000443988	114
ENSP00000346762	55
ENSP00000261015	109
ENSP00000263382	106
ENSP00000256897	21
ENSP00000351769	51
ENSP00000333547	83
ENSP00000354982	97
ENSP00000262525	171
ENSP00000365588	67
ENSP00000250237	7
ENSP00000233121	86
ENSP00000386992	41
ENSP00000005257	134
ENSP00000000412	139
ENSP00000361486	48
ENSP00000396301	11
ENSP00000356548	40
ENSP00000360525	11
ENSP00000296503	25
ENSP00000371308	8
ENSP00000428924	61
ENSP00000341785	62
ENSP00000305839	113
ENSP00000271764	19
ENSP00000401802	67
ENSP00000340874	112
ENSP00000362900	58
ENSP00000348812	128
ENSP00000392095	81
